actions,category,drugbank_id,known_action,organism,uniprot_id
substrate|inhibitor,enzyme,DB11586,no,Humans,P10635
substrate|inhibitor,transporter,DB11586,unknown,Humans,Q9Y6L6
inhibitor,transporter,DB11586,unknown,Humans,Q9NPD5
substrate|inhibitor,transporter,DB11586,unknown,Humans,O94956
substrate|inhibitor,transporter,DB11586,unknown,Humans,P08183
agonist,target,DB11587,yes,Humans,P07550
deoxidizer,target,DB11588,yes,Humans,P02144
antagonist,target,DB11590,unknown,Humans,Q99707
antagonist,target,DB11590,unknown,Humans,Q9UPY5
antagonist,target,DB11590,unknown,Humans,P54710
inducer,enzyme,DB11590,unknown,Humans,P00390
ligand,enzyme,DB11590,unknown,Humans,P07203
inducer,enzyme,DB11590,unknown,Humans,P04179
,carrier,DB11590,unknown,Humans,P02768
,transporter,DB11590,unknown,Humans,Q14643
antagonist,target,DB11591,yes,Humans,P35367
substrate|inhibitor,transporter,DB11591,unknown,Humans,Q2M3G0
substrate,transporter,DB11591,no,Humans,P46721
inhibitor,transporter,DB11591,unknown,Humans,O94956
antibody,target,DB11595,yes,Humans,Q9NZQ7
,target,DB11596,unknown,Shigella flexneri,P0A827
,target,DB11596,unknown,Escherichia coli (strain K12),P0ABQ4
antibody,target,DB11597,yes,Humans,A6PZ59
agonist,target,DB11598,unknown,Humans,P01008
ligand,target,DB11601,yes,Humans,O60603
antibody,target,DB11604,yes,Clostridium tetani (strain Massachusetts / E88),P04958
antagonist,target,DB11605,unknown,Humans,Q96RI1
partial agonist,target,DB11605,unknown,Humans,O75469
agonist,target,DB11605,unknown,Humans,Q07869
binding,target,DB11606,yes,Humans,P04275
binding,target,DB11607,yes,Humans,P04275
antagonist,target,DB11611,yes,Humans,P20701
inhibitor,enzyme,DB11611,unknown,Humans,P11712
substrate,transporter,DB11611,unknown,Humans,P46721
substrate,transporter,DB11611,unknown,Humans,O94956
inhibitor,target,DB11613,yes,Hepatitis C Virus,Q5L478
substrate,enzyme,DB11613,no,Humans,P20813
substrate,enzyme,DB11613,no,Humans,P10632
substrate,enzyme,DB11613,no,Humans,P08684
substrate|inhibitor,transporter,DB11613,no,Humans,P08183
substrate|inhibitor,transporter,DB11613,no,Humans,Q9UNQ0
inhibitor|transporter,transporter,DB11613,no,Humans,Q9Y6L6
inhibitor|transporter,transporter,DB11613,no,Humans,Q9NPD5
inhibitor|transporter,transporter,DB11613,no,Humans,O94956
antagonist,target,DB11614,yes,Humans,P25105
antagonist,target,DB11614,yes,Humans,P35367
substrate,enzyme,DB11614,no,Humans,P08684
substrate,enzyme,DB11614,no,Humans,P11712
substrate,enzyme,DB11614,no,Humans,P33261
substrate,enzyme,DB11614,no,Humans,P10635
antagonist,target,DB11619,unknown,Humans,P04278
antagonist|agonist,target,DB11619,unknown,Humans,P06401
antagonist,target,DB11619,unknown,Humans,P04150
antagonist,target,DB11619,unknown,Humans,P10275
antagonist,target,DB11619,unknown,Humans,P30968
antagonist|agonist,target,DB11619,unknown,Humans,P03372
substrate,enzyme,DB11619,no,Humans,P08684
inhibitor,target,DB11623,yes,Humans,P08473
agonist,target,DB11626,yes,Humans,P19438
agonist,target,DB11626,unknown,Humans,P20333
antagonist,target,DB11632,yes,Humans,P21964
inducer,enzyme,DB11632,unknown,Humans,P33261
inhibitor,enzyme,DB11632,unknown,Humans,P10632
inhibitor,target,DB11633,yes,,P50859
inhibitor,target,DB11633,no,Humans,Q12809
inhibitor,target,DB11633,no,Humans,Q13936
inhibitor,target,DB11633,no,Humans,P48051
inhibitor,target,DB11633,no,Humans,Q92806
inhibitor,target,DB11633,no,Humans,Q14654
inhibitor,target,DB11633,no,Humans,P22460
inhibitor,target,DB11633,no,Humans,Q9UK17
inhibitor,target,DB11633,no,Humans,P51787
inhibitor,target,DB11633,no,Humans,Q14524
substrate|inhibitor|inducer,enzyme,DB11633,unknown,Humans,P08684
substrate|inhibitor,enzyme,DB11633,unknown,Humans,P20815
inhibitor|inducer,enzyme,DB11633,unknown,Humans,P10632
inhibitor|inducer,enzyme,DB11633,unknown,Humans,P11712
inhibitor,enzyme,DB11633,unknown,Humans,P33261
inhibitor,enzyme,DB11633,unknown,Humans,P10635
inducer,enzyme,DB11633,unknown,Humans,P20813
inhibitor,enzyme,DB11633,unknown,Humans,O60656
inhibitor,enzyme,DB11633,unknown,Humans,Q9HAW9
inhibitor,transporter,DB11633,unknown,Humans,P08183
inhibitor,transporter,DB11633,unknown,Humans,Q9UNQ0
inhibitor,transporter,DB11633,unknown,Humans,O15244
antagonist,target,DB11635,unknown,Humans,P08183
substrate,enzyme,DB11635,unknown,Humans,P78329
substrate,enzyme,DB11635,no,Humans,P08684
substrate,transporter,DB11635,no,Humans,P49638
substrate,transporter,DB11635,no,Humans,Q8WTV0
substrate,transporter,DB11635,no,Humans,Q9UHC9
substrate,transporter,DB11635,no,Humans,Q9H222
substrate,transporter,DB11635,no,Humans,Q9H221
substrate,transporter,DB11635,no,Humans,O95477
substrate,transporter,DB11635,no,Humans,Q9UDX3
substrate,transporter,DB11635,no,Humans,O76054
substrate,transporter,DB11635,no,Humans,Q9UDX4
substrate,transporter,DB11635,no,Humans,Q0VD83
substrate,enzyme,DB11636,no,Humans,P08684
substrate,enzyme,DB11637,yes,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),P9WP15
substrate,enzyme,DB11637,no,Humans,P08684
substrate,carrier,DB11637,unknown,Humans,P02768
substrate,carrier,DB11637,unknown,Humans,P02763
ligand,target,DB11638,unknown,Humans,P63261
ligand,target,DB11638,unknown,Humans,P49419
ligand,target,DB11638,unknown,Humans,P07355
ligand,target,DB11638,unknown,Humans,P25705
ligand,target,DB11638,unknown,Humans,O75964
ligand,target,DB11638,unknown,Humans,P48047
ligand,target,DB11638,unknown,Humans,P20810
ligand,target,DB11638,unknown,Humans,P49368
ligand,target,DB11638,unknown,Humans,P23528
ligand,target,DB11638,unknown,Humans,O00299
ligand,target,DB11638,unknown,Humans,P21291
ligand,target,DB11638,unknown,Humans,Q16555
ligand,target,DB11638,unknown,Humans,P15924
ligand,target,DB11638,unknown,Humans,P68104
ligand,target,DB11638,unknown,Humans,P06733
ligand,target,DB11638,unknown,Humans,P21333
ligand,target,DB11638,unknown,Humans,Q9C0B1
ligand,target,DB11638,unknown,Humans,P11413
ligand,target,DB11638,unknown,Humans,O14556
ligand,target,DB11638,unknown,Humans,P06744
ligand,target,DB11638,unknown,Humans,P22626
ligand,target,DB11638,unknown,Humans,Q14103
ligand,target,DB11638,unknown,Humans,P61978
ligand,target,DB11638,unknown,Humans,Q5SSJ5
ligand,target,DB11638,unknown,Humans,P04792
ligand,target,DB11638,unknown,Humans,P46940
ligand,target,DB11638,unknown,Humans,Q92945
ligand,target,DB11638,unknown,Humans,P00338
ligand,target,DB11638,unknown,Humans,P07195
ligand,target,DB11638,unknown,Humans,P09382
ligand,target,DB11638,unknown,Humans,P27816
ligand,target,DB11638,unknown,Humans,P40925
ligand,target,DB11638,unknown,Humans,P55786
ligand,target,DB11638,unknown,Humans,P07737
ligand,target,DB11638,unknown,Humans,P00558
ligand,target,DB11638,unknown,Humans,P14618
ligand,target,DB11638,unknown,Humans,P62937
ligand,target,DB11638,unknown,Humans,Q06830
ligand,target,DB11638,unknown,Humans,P27635
ligand,target,DB11638,unknown,Humans,P50914
ligand,target,DB11638,unknown,Humans,Q07020
ligand,target,DB11638,unknown,Humans,P62750
ligand,target,DB11638,unknown,Humans,P42766
ligand,target,DB11638,unknown,Humans,P36578
ligand,target,DB11638,unknown,Humans,P62277
ligand,target,DB11638,unknown,Humans,P08708
ligand,target,DB11638,unknown,Humans,P62269
ligand,target,DB11638,unknown,Humans,P39019
ligand,target,DB11638,unknown,Humans,P62857
ligand,target,DB11638,unknown,Humans,P46782
ligand,target,DB11638,unknown,Humans,P62753
ligand,target,DB11638,unknown,Humans,P62241
ligand,target,DB11638,unknown,Humans,P46781
ligand,target,DB11638,unknown,Humans,Q15637
ligand,target,DB11638,unknown,Humans,P23246
ligand,target,DB11638,unknown,Humans,P62316
ligand,target,DB11638,unknown,Humans,P37108
ligand,target,DB11638,unknown,Humans,Q08170
ligand,target,DB11638,unknown,Humans,Q01995
ligand,target,DB11638,unknown,Humans,P37802
ligand,target,DB11638,unknown,Humans,P60174
ligand,target,DB11638,unknown,Humans,P09493
ligand,target,DB11638,unknown,Humans,Q71U36
ligand,target,DB11638,unknown,Humans,P08670
ligand,target,DB11638,unknown,Humans,Q15942
ligand,target,DB11638,unknown,Humans,P11142
ligand,target,DB11638,unknown,Humans,Q9BUF5
ligand,target,DB11638,unknown,Humans,P04350
ligand,target,DB11638,unknown,Humans,P07437
ligand,target,DB11638,unknown,Humans,P04075
ligand,target,DB11638,unknown,Humans,P04406
ligand,target,DB11638,unknown,Humans,P99999
ligand,target,DB11638,unknown,Humans,P18669
ligand,target,DB11638,unknown,Humans,P35579
ligand,target,DB11638,unknown,Humans,P07237
ligand,target,DB11638,unknown,Humans,P17844
ligand,target,DB11638,unknown,Humans,P34897
ligand,target,DB11638,unknown,Humans,Q13838
ligand,target,DB11638,unknown,Humans,P06748
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I3Z5
antagonist,target,DB11638,unknown,Plasmodium falciparum,Q5R2K6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q6LFH8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate K1 / Thailand),Q00080
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate FC27 / Papua New Guinea),P13568
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKW5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate HB3),P86287
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKK7
ligand,target,DB11638,unknown,Plasmodium falciparum,P14223
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C6KT34
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IC05
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKF0
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C6KTA4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate CDC / Honduras),Q27743
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H4Y6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IDH5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8II73
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I2Z8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8ILF7
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I0V4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate FCR-3 / Gambia),P20035
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJN7
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKH8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),A0A143ZZK9
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate K1 / Thailand),P14642
ligand,target,DB11638,unknown,Plasmodium falciparum,P13817
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q7K6A4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKR1
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I431
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IDQ9
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),O97313
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJT2
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJC6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H571
ligand,target,DB11638,unknown,Plasmodium falciparum,T1RTG8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H5C2
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I6U8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate K1 / Thailand),Q08853
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q76NM6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I3T9
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I0X2
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IM16
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q7KQM4
ligand,target,DB11638,unknown,Plasmodium falciparum,Q9N623
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H4V6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I5G6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C6S3C7
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q7KQL5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKM5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IL86
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJR6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I492
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H4L1
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IAW0
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q76NN7
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IB72
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate CDC / Honduras),P13827
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IDD3
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),O77323
ligand,target,DB11638,unknown,Plasmodium falciparum,P46925
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H546
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I4R5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IBN5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I487
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I3X4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),P50250
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJA9
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJ60
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IEN3
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IDP8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I4W4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),O77361
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C6KSR5
ligand,target,DB11638,unknown,Plasmodium falciparum,Q02155
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IBI3
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJ74
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8III5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IHS5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IDP1
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I5Y3
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IEM3
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IE82
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IDI5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IM15
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H5H0
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8ILV2
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IM74
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8I5H4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8ID50
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IE67
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IL80
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),O96221
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),A0A144A2G5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate FC27 / Papua New Guinea),P13830
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q9TY94
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IBS5
ligand,target,DB11638,unknown,Plasmodium falciparum,P38545
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IB78
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H4X5
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C0H551
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IJK8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IIR9
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IIA4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q7KQK0
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IDV0
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKL4
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8ILK3
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8ILE8
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IKM6
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),Q8IL88
ligand,target,DB11638,unknown,Plasmodium falciparum (isolate 3D7),C6KT50
ligand,target,DB11638,unknown,Humans,P02768
substrate,enzyme,DB11638,no,Humans,O60656
substrate,enzyme,DB11638,no,Humans,P16662
inhibitor,enzyme,DB11638,unknown,Humans,P10635
inhibitor,enzyme,DB11638,unknown,Humans,P33261
ligand,target,DB11639,yes,Humans,Q13873
ligand,target,DB11639,yes,Humans,P36894
blocker,target,DB11640,yes,Humans,Q09470
substrate,enzyme,DB11640,unknown,Humans,P18440
substrate,enzyme,DB11640,unknown,Humans,P11245
inhibitor,target,DB11641,yes,Humans,P07437
substrate,enzyme,DB11641,no,Humans,P08684
substrate,carrier,DB11641,no,Humans,P02768
substrate,transporter,DB11641,no,Humans,Q2M3G0
substrate,transporter,DB11641,no,Humans,P08183
antagonist|inverse agonist,target,DB11642,yes,Humans,Q9Y5N1
blocker,target,DB11642,no,Humans,Q12809
substrate|inducer,enzyme,DB11642,unknown,Humans,P08684
substrate|inhibitor,enzyme,DB11642,unknown,Humans,P10635
inducer,enzyme,DB11642,unknown,Humans,P05177
inducer,enzyme,DB11642,unknown,Humans,P20813
inhibitor,transporter,DB11642,unknown,Humans,O15245
chaperone,target,DB11644,yes,Humans,P02766
,target,DB11652,unknown,Humans,P04626
agonist,target,DB11653,unknown,Humans,Q01726
agonist,target,DB11653,unknown,Humans,P32245
agonist,target,DB11653,unknown,Humans,P41968
agonist,target,DB11653,unknown,Humans,P33032
agonist,target,DB11653,unknown,Humans,Q01718
agonist,target,DB11660,yes,Humans,P43088
substrate,transporter,DB11660,unknown,Humans,O94956
,target,DB11672,unknown,Humans,P37231
,target,DB11672,unknown,Humans,P11473
inhibitor,target,DB11672,unknown,Humans,O15440
,target,DB11672,unknown,Humans,P16152
,target,DB11672,unknown,Humans,P09211
inhibitor,enzyme,DB11672,no,Humans,P11712
inhibitor,enzyme,DB11672,unknown,Humans,P08684
inhibitor,enzyme,DB11672,unknown,Humans,P20813
inhibitor,enzyme,DB11672,unknown,Humans,P05177
inhibitor,enzyme,DB11672,unknown,Humans,P10635
inhibitor,enzyme,DB11672,unknown,Humans,P08263
inhibitor,enzyme,DB11672,unknown,Humans,P09488
inhibitor,enzyme,DB11672,unknown,Humans,P09211
inhibitor,transporter,DB11672,unknown,Humans,P08183
agonist,target,DB11674,unknown,Humans,Q92731
,target,DB11674,unknown,Humans,P04278
antagonist,target,DB11691,yes,Humans,P35372
antagonist,target,DB11691,yes,Humans,P41143
antagonist,target,DB11691,yes,Humans,P41145
substrate,enzyme,DB11691,no,Humans,P35503
substrate,transporter,DB11691,no,Humans,Q2M3G0
antagonist,target,DB11692,yes,Humans,P29371
,target,DB11693,unknown,Humans,P63098
,target,DB11693,unknown,Humans,Q96LZ3
antagonist,target,DB11699,yes,Humans,P46098
inhibitor,target,DB11703,yes,Humans,Q06187
inhibitor,enzyme,DB11703,unknown,Humans,P08684
inhibitor,enzyme,DB11703,unknown,Humans,P20815
binder,carrier,DB11703,unknown,Humans,P02768
activator,target,DB11712,yes,Humans,P13569
substrate,enzyme,DB11712,no,Humans,P08684
substrate,enzyme,DB11712,no,Humans,P20815
