drugbank_id	clinicaltrials_id
DB12902	A-4828
DB12902	TROFOSFAMIDE
DB12902	Z-4828
DB12910	GW-876008
DB12910	GW-876008X
DB12910	GW876008
DB12910	GW876008X
DB12911	BETA-BUTOXYETHYL NICOTINATE
DB12911	NICOBOXIL
DB12912	NOLATREXED
DB12914	MGL-3196
DB12914	RESMETIROM
DB12914	VIA-3196
DB12916	MITOLACTOL
DB12916	NSC-104800
DB12923	D-600
DB12923	GALLOPAMIL
DB12924	OZENOXACIN
DB12925	CROLIBULIN
DB12925	EPC 2407
DB12925	EPC-2407
DB12925	EPC2407
DB12926	CAFEDRINE
DB12927	THEODRENALINE
DB12930	INSIDON
DB12930	OPIPRAMOL
DB12930	OPIPRAMOL DIHYDROCHLORIDE
DB12930	OPIPRAMOL HYDROCHLORIDE
DB12931	FENOBAM
DB12931	NPL-2009
DB12931	NPL2009
DB12933	CH-4987655
DB12933	RO 4987655
DB12933	RO-4987655
DB12933	RO4987655
DB12935	GSK-189075
DB12935	GSK-189075A
DB12935	GSK189075A
DB12935	REMOGLIFLOZIN ETABONATE
DB12940	HELIUM
DB12942	IMPORTAL
DB12942	LACTITOL
DB12942	MALTITOL
DB12944	PHLOROGLUCINOL
DB12944	SPASFON-LYOC
DB12945	DIHYDRALAZINE
DB12945	DIHYDRALAZINE SULFATE
DB12947	DOXIFLURIDINE
DB12947	FURTULON
DB12951	CXB-722
DB12951	CXB722
DB12951	PIVAGABINE
DB12954	TERIZIDONE
DB12955	PMX 60056
DB12955	PMX-60056
DB12955	PMX60056
DB12958	PROTHIPENDYL
DB12958	PROTHIPENDYL HYDROCHLORIDE
DB12960	INCB-009471
DB12960	INCB009471
DB12962	CP-547,632
DB12962	PAN 90806
DB12962	PAN-90806
DB12962	PAN90806
DB12964	LERISETRON
DB12966	BIBX 1382
DB12966	BIBX-1382
DB12967	MITOGUAZONE
DB12971	PACTIMIBE
DB12972	BREXANOLONE
DB12972	ELTANOLONE
DB12972	SAGE-547
DB12972	ZULRESSO
DB12973	MK-0594
DB12973	SERLOPITANT
DB12973	VPD-737
DB12975	PYRONARIDINE
DB12975	PYRONARIDINE TETRAPHOSPHATE
DB12977	AGN-210669
DB12978	PEXIDARTINIB
DB12978	PEXIDARTINIB HYDROCHLORIDE
DB12978	PLX-3397
DB12978	PLX3397
DB12985	JNJ 26481585
DB12985	JNJ-26481585
DB12985	QUISINOSTAT
DB12988	LY-518674
DB12988	LY518674
DB12990	ICOSABUTATE
DB12990	NST-4016
DB12990	PRC-4016
DB12991	BMS-181173
DB12991	BMY-42215-1
DB12991	GUSPERIMUS
DB12991	GUSPERIMUS HYDROCHLORIDE
DB12991	GUSPERIMUS TRIHYDROCHLORIDE
DB12991	NKT-01
DB12991	SPANIDIN
DB12997	BRILACIDIN
DB12997	PMX 30063
DB12997	PMX-30063
DB12997	PMX30063
DB13001	TINORIDINE
DB13001	Y 3642
DB13001	Y-3642
DB13003	CORTIVAZOL
DB13004	AFQ-056
DB13004	AFQ056
DB13004	MAVOGLURANT
DB13005	DCC-2036
DB13005	REBASTINIB
DB13006	ARA 290
DB13006	ARA-290
DB13006	ARA290
DB13006	CIBINETIDE
DB13012	AQX-1125
DB13012	ROSIPTOR
DB13018	DIMIRACETAM
DB13020	APRATASTAT
DB13020	TMI-005
DB13022	LY-2874455
DB13022	LY2874455
DB13025	TIAPRIDE
DB13026	ORNIDAZOLE
DB13026	RO 7-0207
DB13026	RO-7-0207
DB13026	RO-70207
DB13027	TUCARESOL
DB13028	BIAPENEM
DB13028	L-627
DB13028	LJC-10627
DB13032	ENECADIN
DB13036	BAY U 3405
DB13036	BAY-U-3405
DB13036	RAMATROBAN
DB13040	LY-2784544
DB13040	LY2784544
DB13041	ACH-0143102
DB13041	ACH-3102
DB13041	ODALASVIR
DB13042	FENOVERINE
DB13046	8-CL-CAMP
DB13046	ICN-1256
DB13046	TOCLADESINE
DB13050	FREEDOX
DB13050	TIRILAZAD
DB13050	TIRILAZAD MESILATE
DB13050	TIRILAZAD MESYLATE
DB13050	U-74006F
DB13051	CH5132799
DB13056	IRSOGLADINE
DB13061	MLN 8054
DB13061	MLN-8054
DB13064	TRAMAZOLINE
DB13064	TRAMAZOLINE HYDROCHLORIDE
DB13066	LIAROZOLE
DB13066	LIAROZOLE FUMARATE
DB13066	LIAZAL
DB13066	R 75251
DB13066	R 85246
DB13066	R-75251
DB13066	R-85246
DB13067	ROTIGAPTIDE
DB13067	ZP-123
DB13069	NIMUSTINE
DB13070	SR-147778
DB13070	SURINABANT
DB13074	AEZS-130
DB13074	ARD 07
DB13074	ARD-07
DB13074	EP 1572
DB13074	EP-1572
DB13074	MACIMORELIN
DB13074	MACIMORELIN ACETATE
DB13074	MACRILEN
DB13082	NEFIRACETAM
DB13083	R-115866
DB13083	R115866
DB13083	RAMBAZOLE
DB13083	TALAROZOLE
DB13084	PYRITHIOXINE
DB13084	PYRITINOL
DB13089	ENOXOLONE
DB13089	GLYCYRRHETINIC ACID
DB13091	TIROPRAMIDE
DB13092	GS-2989
DB13092	MECLAN
DB13092	MECLOCYCLINE
DB13092	MECLOCYCLINE SULFOSALICYLATE
DB13092	SNX-1012
DB13093	TAK 593
DB13093	TAK-593
DB13094	LY-2422347
DB13094	LY2422347
DB13096	GACYCLIDINE
DB13096	NST-001
DB13099	VALNOCTAMIDE
DB13109	PKI-179
DB13111	APC-100
DB13113	JNJ-38877605
DB13114	AMITRIPTYLINOXIDE
DB13114	EQUILIBRIN
DB13116	HFA 134A
DB13116	HFA-134-A
DB13116	HFA-134A PROPELLANT
DB13116	HFC-134A
DB13116	NORFLURANE
DB13116	R-134A
DB13122	TRABODENOSON
DB13125	LUSUTROMBOPAG
DB13125	MULPLETA
DB13125	S-888711
DB13129	RU 27987
DB13129	RU-27987
DB13129	TRIMEGESTONE
DB13132	ARTEMISININ
DB13136	FLUINDIONE
DB13139	ACCUNEB
DB13139	AEROLIN
DB13139	AIROMIR
DB13139	ALBUTEROL
DB13139	ALBUTEROL SULFATE
DB13139	ASF-1096
DB13139	LEVALBUTEROL HYDROCHLORIDE
DB13139	LEVALBUTEROL TARTRATE
DB13139	LEVOSALBUTAMOL
DB13139	LEVOSALBUTAMOL HYDROCHLORIDE
DB13139	PROAIR
DB13139	PROAIR RESPICLICK
DB13139	PROVENTIL
DB13139	SALBUTAMOL
DB13139	SALBUTAMOL SULFATE
DB13139	SULTANOL
DB13139	VENTILASTIN
DB13139	VENTODISKS
DB13139	VENTOLIN
DB13139	VOLMAX
DB13139	VOSPIRE
DB13139	XOPENEX
DB13139	XOPENEX HFA
DB13141	AMBROXOL
DB13142	CALCIUM GLUBIONATE
DB13142	NEO-CALGLUCON
DB13145	AMMONIA
DB13145	AMMONIA N 13
DB13145	AMMONIA N-13
DB13145	AMMONIA SOLUTION, STRONG
DB13145	AMMONIA WATER
DB13153	LEVOMENOL
DB13156	ACEDOBEN
DB13156	DELIMMUN
DB13156	IMUNOVIR
DB13156	INOSINE
DB13156	INOSINE PRANOBEX
DB13156	ISOPRINOSIN
DB13156	ISOPRINOSINA
DB13156	ISOPRINOSINE
DB13156	NPT-10381
DB13156	PRANOSINA
DB13156	PRANOSINE
DB13156	VIRUXAN
DB13163	DEUTERIUM OXIDE
DB13163	TERPIN
DB13163	TERPIN CIS-FORM HYDRATE
DB13163	TERPIN HYDRATE
DB13164	BI 1482694
DB13164	BI-1482694
DB13164	HM-61713
DB13164	HM61713
DB13164	OLMUTINIB
DB13166	SQ 26991
DB13166	SQ-26991
DB13166	ZOFENIL
DB13166	ZOFENOPRIL
DB13166	ZOFENOPRIL CALCIUM
DB13167	EPINAL
DB13170	PLECANATIDE
DB13170	TRULANCE
DB13178	INOSITOL
DB13191	CREATINE PHOSPHATE
DB13191	FOSFOCREATINE
DB13191	PHOSPHOCREATINE
DB13206	VASOLAT
DB13207	ARGININE
DB13207	ARGININE GLUTAMATE
DB13207	GLUTAMIC ACID
DB13207	L-ARGININE
DB13207	L-GLUTAMIC ACID
DB13207	NSC-143503
DB13208	PREDNYLIDENE
DB13209	DEUTERIUM OXIDE
DB13212	PHENOLSULFONPHTHALEIN
DB13215	SULFOBROMOPHTHALEIN
DB13215	SULFOBROMOPHTHALEIN SODIUM
DB13215	SULFOBROMPHTHALEIN
DB13218	MANDELIC ACID
DB13220	ASPARTIC ACID
DB13220	L-ASPARTIC ACID
DB13226	ACETYLLEUCINE
DB13226	TANGANIL
DB13227	TRIBENOSIDE
DB13231	CALCIUM LACTATE
DB13231	DL- LACTIC ACID
DB13231	DL-LACTIC ACID
DB13231	LACTIC ACID
DB13231	MILK ACID
DB13236	DEUTERIUM OXIDE
DB13244	AMINOMETHYLBENZOIC ACID
DB13250	HYDROCHLORIC ACID
DB13250	HYDROGEN CHLORIDE
DB13255	PROPATYL NITRATE
DB13256	CLOTHIAPINE
DB13256	CLOTIAPINE
DB13257	FEOSOL
DB13257	FEOSPAN
DB13257	FER-IN-SOL
DB13257	FERO-GRADUMET
DB13257	FERROUS SULFATE
DB13257	FERROUS SULFATE HEPTAHYDRATE
DB13257	MOL-IRON
DB13257	SULFURIC ACID
DB13259	ETHYL CHLORIDE
DB13259	GEBAUER'S ETHYL CHLORIDE
DB13261	DEUTERIUM OXIDE
DB13261	DU-6859A
DB13261	SITAFLOXACIN
DB13261	SITAFLOXACIN SESQUIHYDRATE
DB13264	BEEPEN-VK
DB13264	BETAPEN-VK
DB13264	PEN-VEE K
DB13264	PENAPAR-VK
DB13264	PENICILLIN V
DB13264	PENICILLIN V POTASSIUM
DB13264	PENICILLIN VK
DB13264	PHENOXYMETHYLPENICILLIN
DB13264	PHENOXYMETHYLPENICILLIN POTASSIUM
DB13264	UTICILLIN VK
DB13264	V-CILLIN
DB13264	V-CILLIN K
DB13264	VEETIDS
DB13269	DICHLOROBENZYL ALCOHOL
DB13270	DIBEKACIN
DB13273	SULTOPRIDE
DB13280	ACETOACETIC ACID
DB13288	TROMANTADINE
DB13290	OLAFLUR
DB13296	PROPAMIDINE
DB13306	CHLORQUINALDOL
DB13310	SAHELI
DB13322	DEUTERIUM OXIDE
DB13323	TRICHLOROETHYLENE
DB13324	MYOLASTAN
DB13324	TETRAZEPAM
DB13326	ACRIFLAVINE
DB13326	ACRIFLAVINE HYDROCHLORIDE
DB13326	ACRIFLAVINIUM CHLORIDE
DB13326	EUFLAVINE
DB13326	HYDROCHLORIC ACID
DB13326	HYDROGEN CHLORIDE
DB13331	PYRITHYLDIONE
DB13335	DOMAR
DB13335	PINAZEPAM
DB13337	PHENETHICILLIN
DB13337	PHENETHICILLIN POTASSIUM
DB13337	PHENETICILLIN
DB13340	CEREBRO
DB13344	HYDROCHLORIC ACID
DB13344	HYDROGEN CHLORIDE
DB13345	CIRCANOL
DB13345	DIHYDROERGOTOXINE MESILATE
DB13345	ERGOLOID MESYLATES
DB13345	GERIMAL
DB13345	HYDERGINE
DB13345	HYDROGENATED ERGOT ALKALOIDS
DB13354	PHENPROBAMATE
DB13355	VISNADINE
DB13358	CIBENZOLINE
DB13358	CIBENZOLINE SUCCINATE
DB13358	CIFENLINE
DB13358	CIFENLINE SUCCINATE
DB13358	CIPRALAN
DB13364	DA 2370
DB13364	DA-2370
DB13364	FEPRAZONE
DB13366	HYDROCHLORIC ACID
DB13366	HYDROGEN CHLORIDE
DB13367	CLORICROMEN
DB13374	CETAL
DB13376	SUCCINIMIDE
DB13381	EDETIC ACID
DB13384	MELITRACEN
DB13387	DEUTERIUM OXIDE
DB13392	DEUTERIUM OXIDE
DB13397	PRENOXDIAZINE
DB13402	CHLORAL HYDRATE
DB13404	EDETATE SODIUM
DB13404	EDETIC ACID
DB13404	SODIUM EDETATE
DB13415	CARDIAZOL
DB13415	METRAZOL
DB13415	PENTETRAZOL
DB13415	PENTYLENETETRAZOL
DB13415	PENTYLENETETRAZOLE
DB13423	DEUTERIUM OXIDE
DB13423	FERRIC HYDROXIDE
DB13423	PA-21
DB13423	SUCROFERRIC OXYHYDROXIDE
DB13423	VELPHORO
DB13431	BINOSIDE
DB13431	MILID
DB13431	PROGLUMIDE
DB13431	W-5219
DB13431	XYLAMIDE
DB13437	MEDAZEPAM
DB13437	MEDAZEPAM HYDROCHLORIDE
DB13437	NOBRIUM
DB13437	RO 5-4556
DB13437	RO-5-4556
DB13443	ATENOLOL
DB13443	ICI 66,082
DB13443	ICI 66082
DB13443	ICI-66082
DB13443	TENORMIN
DB13444	IOXITALAMIC ACID
DB13453	XENON
DB13453	XENON (133 XE)
DB13453	XENON (133XE)
DB13453	XENON XE 133
DB13453	XENON XE-133
DB13462	BEFEN
DB13462	NEMEX
DB13463	OXETORONE
DB13463	OXETORONE FUMARATE
DB13471	MT-9938
DB13471	NALFURAFINE
DB13471	NALFURAFINE HYDROCHLORIDE
DB13471	REMITCH
DB13471	TRK-820
DB13474	TIPEPIDINE
DB13483	CALCIUM DOBESILATE
DB13483	DEXIUM
DB13483	DOBESILATE CALCIUM
DB13483	DOXIUM
DB13483	E 141
DB13483	E-141
DB13483	ETAMSYLATE
DB13483	ETHAMSYLATE
DB13494	DIMETOFRINE
DB13495	E-600
DB13495	PARAOXON
DB13500	OTILONIUM
DB13500	OTILONIUM BROMIDE
DB13509	ACETYLSALICYLIC ACID
DB13509	ASPIRIN
DB13509	BAY1019036
DB13509	DURLAZA
DB13509	MEASURIN
DB13510	BUFLOMEDIL
DB13514	PRANOPROFEN
DB13515	DOLOPHINE
DB13515	DOLOPHINE HYDROCHLORIDE
DB13515	HEPTADON
DB13515	METHADONE
DB13515	METHADONE HYDROCHLORIDE
DB13515	METHADOSE
DB13524	ISOPROPYLANTIPYRINE
DB13529	CALCIUM DOBESILATE
DB13529	DEXIUM
DB13529	DOBESILATE CALCIUM
DB13529	DOXIUM
DB13529	E 141
DB13529	E-141
DB13529	ETAMSYLATE
DB13529	ETHAMSYLATE
DB13543	MITOLACTOL
DB13543	NSC-104800
DB13547	MAFENIDE
DB13547	MAFENIDE ACETATE
DB13547	MAFENIDE HYDROCHLORIDE
DB13547	SULFAMYLON
DB13548	DIBROMOPROPAMIDINE
DB13548	DIBROMPROPAMIDINE
DB13563	NORGESTRIENONE
DB13568	DIETHANOLAMINE
DB13568	DIOLAMINE
DB13569	HYDROCHLORIC ACID
DB13569	HYDROGEN CHLORIDE
DB13576	NIACIN
DB13576	NIACOR
DB13576	NIASPAN
DB13576	NICOLAR
DB13576	NICOTINIC ACID
DB13576	WAMPOCAP
DB13582	ANHYDROUS CITRIC ACID
DB13582	CITRIC ACID
DB13582	CITRIC ACID MONOHYDRATE
DB13582	CITRIC ACID, ANHYDROUS
DB13582	E-330
DB13595	DEUTERIUM OXIDE
DB13598	ETHER
DB13598	ETHYL ETHER
DB13600	DELTAMETHRIN
DB13601	OXIRACETAM
DB13609	UMIFENOVIR
DB13612	ACETYLSALICYLIC ACID
DB13612	ASPIRIN
DB13612	BAY1019036
DB13612	DURLAZA
DB13612	MEASURIN
DB13612	UREA (13C)
DB13612	UREA 13 C
DB13612	UREA C 13
DB13612	UREA C-13
DB13615	DEUTERIUM OXIDE
DB13616	MELAGATRAN
DB13620	POTASSIUM GLUCONATE
DB13626	DEUTERIUM OXIDE
DB13626	GLYCINE
DB13636	BELDIN
DB13636	BELIX
DB13636	BENADRYL
DB13636	BENYLIN
DB13636	DIPHEN
DB13636	DIPHENHYDRAMINE
DB13636	DIPHENHYDRAMINE CITRATE
DB13636	DIPHENHYDRAMINE HYDROCHLORIDE
DB13636	HYDRAMINE
DB13636	RESTAMIN
DB13636	SILPHEN
DB13636	VICKS FORMULA 44
DB13639	L-TARTARIC ACID
DB13639	TARTARIC ACID
DB13642	C-238
DB13650	DEUTERIUM OXIDE
DB13650	TROMETAMOL
DB13650	TROMETHAMINE
DB13651	LORAJMINE
DB13654	DEUTERIUM OXIDE
DB13670	OXANTEL
DB13674	CRIDANIMOD
DB13679	CHLOR-TRIMETON
DB13679	CHLORPHENAMINE
DB13679	CHLORPHENAMINE MALEATE
DB13679	CHLORPHENIRAMINE
DB13679	CHLORPHENIRAMINE MALEATE
DB13679	CHLORPHENIRAMINE POLISTIREX
DB13679	D-CHLORPHENIRAMINE MALEATE
DB13679	DEXCHLORPHENIRAMINE
DB13679	DEXCHLORPHENIRAMINE MALEATE
DB13679	EFIDAC
DB13679	KLOROMIN
DB13679	PHENETRON
DB13679	POLARAMINE
DB13679	TELDRIN
DB13682	CEFPIROME
DB13682	CEFPIROME SULFATE
DB13682	CEFROM
DB13689	TACALCITOL
DB13690	DIVINYL ETHER
DB13690	VINYL ETHER
DB13691	ACETYLDIGOXIN
DB13692	TRETOQUINOL
DB13705	HYDROCHLORIC ACID
DB13705	HYDROGEN CHLORIDE
DB13707	L-TARTARIC ACID
DB13707	SODIUM TARTRATE
DB13707	TARTARIC ACID
DB13712	DIXANTHOGEN
DB13716	BUTYL PHTHALATE
DB13716	DIBUTYL PHTHALATE
DB13718	HYDROQUININE
DB13721	ALPHA-CYPERMETHRIN
DB13723	MELDONIUM
DB13723	MET-88
DB13723	MILDRONATE
DB13728	HALOMETASONE
DB13732	D(-)-N-METHYLGLUCAMINE
DB13732	DEUTERIUM OXIDE
DB13732	MEGLUMINE
DB13732	N-METHYLGLUCAMINE
DB13743	DEUTERIUM OXIDE
DB13743	SODIUM THIOSULFATE
DB13743	SODIUM THIOSULFATE PENTAHYDRATE
DB13743	THIOSULFURIC ACID
DB13747	TRIETHANOLAMINE
DB13747	TROLAMINE
DB13748	ARGININE
DB13748	L-ARGININE
DB13749	DEUTERIUM OXIDE
DB13751	DIPOTASSIUM GLYCYRRHIZATE
DB13751	DIPOTASSIUM GLYCYRRHIZINATE
DB13751	GLYCYRRHIZIC ACID
DB13751	GLYCYRRHIZIN
DB13751	GLYCYRRHIZINATE DIPOTASSIUM
DB13754	DORSIFLEX
DB13754	MEPHENOXALONE
DB13758	CETREXIN
DB13758	MECLOFENOXATE
DB13762	ACIPHEX
DB13762	DEXRABEPRAZOLE
DB13762	E3810
DB13762	IDIAZOLE
DB13762	LY307640
DB13762	PARIET
DB13762	RABEPRAZOLE
DB13762	RABEPRAZOLE SODIUM
DB13765	HYDROCHLORIC ACID
DB13765	HYDROGEN CHLORIDE
DB13780	CLOFIBRIC ACID
DB13780	DEUTERIUM OXIDE
DB13780	MAGNESIUM CLOFIBRATE
DB13780	NSC-1149
DB13785	DITUSTAT
DB13785	DROPROPIZINE
DB13785	LEVODROPROPIZINE
DB13785	LEVOPRONT
DB13785	LEVOTUSS
DB13786	MAGNESIUM OROTATE
DB13786	OROTIC ACID
DB13789	ACETIC ACID
DB13789	ACETIC ACID, GLACIAL
DB13789	GLACIAL ACETIC ACID
DB13789	L-TARTARIC ACID
DB13789	TARTARIC ACID
DB13800	CALCIUM LAEVULINATE
DB13800	CALCIUM LEVULINATE
DB13800	LEVULINIC ACID
DB13800	MAGNESIUM DIASPORAL
DB13800	MAGNESIUM LEVULINATE
DB13812	AMINOPHYLLIN
DB13812	AMINOPHYLLINE
DB13812	ELIXOPHYLLIN
DB13812	PHYLLOCONTIN
DB13812	SOMOPHYLLIN
DB13812	THEO-24
DB13812	THEOCHRON
DB13812	THEOLAIR-SR
DB13812	THEOPHYLLINE
DB13812	THEOPHYLLINE MONOHYDRATE
DB13812	TRUPHYLLINE
DB13812	UNIPHYL
DB13816	DOYLE
DB13818	DEUTERIUM OXIDE
DB13820	OXOMEMAZINE
DB13830	COPPER
DB13830	PARAGARD T 380A
DB13831	POTASSIUM PERMANGANATE
DB13832	CYMERIN
DB13832	RANIMUSTINE
DB13835	CAROVERINE
DB13835	SPASMIUM
DB13842	ETOFYLLINE NICOTINATE
DB13848	FLUORODOPA (18F)
DB13848	FLUORODOPA F 18
DB13851	ARTEETHER
DB13851	ARTEMOTIL
DB13854	18:3(N-6)
DB13854	EPANOVA
DB13854	GAMOLENIC ACID
DB13854	OMEGA-3-CARBOXYLIC ACIDS
DB13860	COMPOUND W
DB13860	SALICYLIC ACID
DB13862	PHOSPHORIC ACID
DB13868	ADEFOVIR
DB13872	LORMETAZEPAM
DB13874	AG 221
DB13874	AG-221
DB13874	AG-221 MESYLATE
DB13874	CC-90007
DB13874	ENASIDENIB
DB13874	ENASIDENIB MESYLATE
DB13874	IDHIFA
DB13877	BSI-201
DB13877	INIPARIB
DB13878	ABT-530
DB13878	PIBRENTASVIR
DB13879	ABT-493
DB13879	GLECAPREVIR
DB13882	METHYL NICOTINATE
DB13908	6-N-AMYL-M-CRESOL
DB13908	AMYLMETACRESOL
DB13909	DEUTERIUM OXIDE
DB13909	GALLIC ACID
DB13910	DEPACON
DB13910	DEPAKENE
DB13910	DEPAKOTE
DB13910	DIVALPROEX SODIUM
DB13910	SODIUM VALPROATE
DB13910	VALPROATE SEMISODIUM
DB13910	VALPROATE SODIUM
DB13910	VALPROIC ACID
DB13914	VOLIXIBAT
DB13914	VOLIXIBAT POTASSIUM
DB13919	BLOPRESS
DB13919	CANDEMORE
DB13919	CANDESARTAN
DB13919	CV-11974
DB13920	NM-283
DB13920	NM283
DB13920	VALOPICITABINE
DB13941	PIPERAQUINE
DB13941	PIPERAQUINE PHOSPHATE
DB13941	PIPERAQUINE TETRAPHOSPHATE
DB13943	DEPO-TESTOSTERONE
DB13943	TESTOSTERONE CIPIONATE
DB13943	TESTOSTERONE CYPIONATE
DB13944	DELATESTRYL
DB13944	TESTOSTERONE ENANTHATE
DB13944	XYOSTED
DB13946	ANDRIOL
DB13946	AVEED
DB13946	JATENZO
DB13946	NEBIDO
DB13946	ORG 538
DB13946	ORG-538
DB13946	TESTOSTERONE UNDECANOATE
DB13946	TSX-011
DB13953	ESTRADIOL 3-BENZOATE
DB13953	ESTRADIOL BENZOATE
DB13954	ESTRADIOL CYPIONATE
DB13956	DELADUMONE
DB13956	DELESTROGEN
DB13956	ESTRADIOL 17-VALERATE
DB13956	ESTRADIOL VALERATE
DB13960	BRONOPOL
DB13962	CALCIUM D-SACCHARATE
DB13962	CALCIUM SACCHARATE
DB13962	CALCIUM SACCHARATE TETRAHYDRATE
DB13966	ISOPROPYL MYRISTATE
DB13969	HYDROCHLORIC ACID
DB13969	HYDROGEN CHLORIDE
DB13972	DL-METHIONINE
DB13972	L-METHIONINE
DB13972	METHIONINE
DB13972	RACEMETHIONINE
DB13981	NOMEGESTROL ACETATE
DB13981	ORG 10486-0
DB13981	ORG-10486-0
DB13981	TX 066
DB13981	TX-066
DB13981	ZOELY
DB13984	CYCLOPROPANE
DB13987	HYDROCHLORIC ACID
DB13987	HYDROGEN CHLORIDE
DB13987	METASTRON
DB13987	STRONTIUM (89 SR) CHLORIDE
DB13987	STRONTIUM (89SR) CHLORIDE
DB13987	STRONTIUM CHLORIDE SR 85
DB13987	STRONTIUM CHLORIDE SR 89
DB13987	STRONTIUM CHLORIDE SR-89
DB13995	ANHYDROUS CITRIC ACID
DB13995	CITRIC ACID
DB13995	CITRIC ACID MONOHYDRATE
DB13995	CITRIC ACID, ANHYDROUS
DB13995	E-330
DB13995	PYROPHOSPHORIC ACID
DB13995	SODIUM PYROPHOSPHATE
DB13995	TETRASODIUM PYROPHOSPHATE
DB13996	ACETIC ACID
DB13996	ACETIC ACID, GLACIAL
DB13996	GLACIAL ACETIC ACID
DB13996	MAGNESIUM ACETATE
DB14002	ALPHA-TOCOPHEROL ACETATE
DB14002	TOCOPHEROL ACETATE
DB14006	CHOLINE SALICYLATE
DB14006	COMPOUND W
DB14006	SALICYLIC ACID
DB14007	CALCIUM TRISODIUM PENTETATE
DB14007	DTP-A
DB14007	PENTETATE CALCIUM TRISODIUM
DB14007	PENTETATE ZINC TRISODIUM
DB14007	PENTETIC ACID
DB14011	GW 1000
DB14011	GW 1000-02
DB14011	GW-1000
DB14011	NABIXIMOLS
DB14011	SAB 378
DB14011	SAB-378
DB14011	SATIVEX
DB14015	SODIUM BISULFITE
DB14019	FOSNETUPITANT
DB14020	BENZOIN
DB14020	GUM BENZOIN
DB14028	CALMDAY
DB14028	NORDAZEPAM
DB14028	RO 5-2180
DB14033	ACETYL SULFISOXAZOLE
DB14033	ACETYLSULFISOXAZOLE
DB14033	SULFAFURAZOLE ACETYL
DB14033	SULFISOXAZOLE ACETYL
DB14043	IMPULSIN
DB14043	PALMIDROL
DB14055	APO-WARFARIN
DB14055	ATHROMBIN-K
DB14055	COUMADIN
DB14055	JANTOVEN
DB14055	WARFARIN
DB14055	WARFARIN POTASSIUM
DB14055	WARFARIN SODIUM
DB14063	CALAN
DB14063	COVERA
DB14063	D-365
DB14063	DEXVERAPAMIL
DB14063	ISOPTIN
DB14063	VERAPAMIL
DB14063	VERAPAMIL HYDROCHLORIDE
DB14063	VERELAN
DB14071	DASOTRALINE
DB14071	SEP-225289
DB14074	ICARIDIN
DB14074	PICARIDIN
DB14077	MAGNESIUM STEARATE
DB14077	STEARIC ACID
DB14080	ACETADOTE
DB14080	ACETYLCYSTEINE
DB14080	BRONCHOLYSIN
DB14080	CETYLEV
DB14080	FLUIMICIL
DB14080	FLUIMUCETIN
DB14080	MERCAPTURIC ACID
DB14080	MUCOMYST
DB14080	MUCOSIL
DB14080	RESPAIRE
DB14080	TIXAIR
DB14086	CATECHIN
DB14086	CIANIDANOL
DB14088	EPANOVA
DB14088	OMEGA-3-CARBOXYLIC ACIDS
DB14089	CHEMET
DB14089	DIM-SA
DB14089	DMS-A
DB14089	RO 1-7977
DB14089	SUCCIMER
DB14093	ANDRODERM
DB14093	ANDROGEL
DB14093	INTRINSA
DB14093	LIVENSA
DB14093	NATESTO
DB14093	TESTIM
DB14093	TESTOSTERONE
DB14093	VOGELXO
DB14116	DEUTERIUM OXIDE
DB14126	TENOFOVIR
DB14128	NADIDE
DB14132	DIMENHYDRINATE
DB14132	DRAMAMINE
DB14134	OCTYLDODECANOL
DB14135	CLOROX
DB14135	SODIUM HYPOCHLORITE
DB14138	DEUTERIUM OXIDE
DB14149	GLYCERYL MONOSTEARATE
DB14149	STEARIC ACID
DB14156	CAMPHOR
DB14156	CAMPHOR D-FORM
DB14156	D-CAMPHOR
DB14156	DL-CAMPHOR
DB14177	NIPAZOL
DB14177	PROPYL PARAHYDROXYBENZOATE
DB14177	PROPYLPARABEN
DB14177	PROPYLPARABEN SODIUM
DB14180	SULFURIC ACID
DB14184	CINNAMALDEHYDE
DB14185	ALKS 9072
DB14185	ALKS-9070
DB14185	ALKS-9072
DB14185	ARIPIPRAZOLE LAUROXIL
DB14185	ARISTADA
DB14185	ARISTADA INITIO
DB14189	EDAMINE
DB14189	ETHYLENEDIAMINE
DB14193	DITIOCARB
DB14193	DITIOCARB SODIUM
DB14193	IMUTHIOL
DB14206	HYDROCHLORIC ACID
DB14206	HYDROGEN CHLORIDE
DB14212	E-218
DB14212	METHYL PARAHYDROXYBENZOATE
DB14212	METHYLPARABEN
DB14212	METHYLPARABEN SODIUM
DB14213	PERINDOPRILAT
DB14213	S-9780
DB14218	TELOTRISTAT
DB14475	DL- LACTIC ACID
DB14475	DL-LACTIC ACID
DB14475	LACTIC ACID
DB14475	MILK ACID
DB14479	ACETADOTE
DB14479	ACETYLCYSTEINE
DB14479	BRONCHOLYSIN
DB14479	CETYLEV
DB14479	FLUIMICIL
DB14479	FLUIMUCETIN
DB14479	MERCAPTURIC ACID
DB14479	MUCOMYST
DB14479	MUCOSIL
DB14479	RESPAIRE
DB14479	TIXAIR
DB14481	DEUTERIUM OXIDE
DB14481	PHOSPHORIC ACID
DB14482	ASCOR
DB14482	ASCORBIC ACID
DB14482	ASCORBIC ACID SODIUM SALT
DB14482	ASCORBICAP
DB14482	CEVALIN
DB14482	E-300
DB14482	SODIUM ASCORBATE
DB14483	ASCOR
DB14483	ASCORBIC ACID
